id, title, language, genre, file_path
reggae,reggae.00076.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00076.wav
disco,disco.00068.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00068.wav
classical,classical.00023.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00023.wav
reggae,reggae.00015.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00015.wav
jazz,jazz.00010.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00010.wav
jazz,jazz.00091.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00091.wav
jazz,jazz.00016.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00016.wav
country,country.00035.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00035.wav
disco,disco.00049.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00049.wav
classical,classical.00094.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00094.wav
metal,metal.00057.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00057.wav
rock,rock.00055.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00055.wav
classical,classical.00001.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00001.wav
hiphop,hiphop.00028.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00028.wav
reggae,reggae.00014.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00014.wav
reggae,reggae.00037.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00037.wav
jazz,jazz.00015.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00015.wav
disco,disco.00036.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00036.wav
classical,classical.00043.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00043.wav
blues,blues.00090.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00090.wav
jazz,jazz.00080.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00080.wav
disco,disco.00046.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00046.wav
reggae,reggae.00063.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00063.wav
disco,disco.00009.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00009.wav
blues,blues.00015.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00015.wav
classical,classical.00030.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00030.wav
pop,pop.00050.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00050.wav
hiphop,hiphop.00051.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00051.wav
hiphop,hiphop.00091.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00091.wav
blues,blues.00051.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00051.wav
blues,blues.00048.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00048.wav
rock,rock.00069.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00069.wav
classical,classical.00013.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00013.wav
reggae,reggae.00039.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00039.wav
hiphop,hiphop.00019.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00019.wav
rock,rock.00094.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00094.wav
hiphop,hiphop.00070.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00070.wav
disco,disco.00065.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00065.wav
disco,disco.00057.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00057.wav
country,country.00020.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00020.wav
hiphop,hiphop.00071.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00071.wav
blues,blues.00083.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00083.wav
pop,pop.00019.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00019.wav
reggae,reggae.00099.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00099.wav
jazz,jazz.00024.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00024.wav
jazz,jazz.00086.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00086.wav
classical,classical.00019.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00019.wav
pop,pop.00020.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00020.wav
metal,metal.00046.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00046.wav
pop,pop.00022.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00022.wav
classical,classical.00081.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00081.wav
country,country.00017.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00017.wav
pop,pop.00043.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00043.wav
country,country.00033.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00033.wav
disco,disco.00016.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00016.wav
rock,rock.00080.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00080.wav
metal,metal.00043.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00043.wav
pop,pop.00061.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00061.wav
classical,classical.00053.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00053.wav
reggae,reggae.00023.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00023.wav
country,country.00016.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00016.wav
rock,rock.00062.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00062.wav
hiphop,hiphop.00017.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00017.wav
reggae,reggae.00068.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00068.wav
reggae,reggae.00026.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00026.wav
classical,classical.00096.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00096.wav
classical,classical.00038.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00038.wav
rock,rock.00044.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00044.wav
country,country.00073.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00073.wav
country,country.00027.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00027.wav
classical,classical.00010.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00010.wav
country,country.00019.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00019.wav
reggae,reggae.00053.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00053.wav
pop,pop.00064.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00064.wav
classical,classical.00079.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00079.wav
disco,disco.00051.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00051.wav
metal,metal.00015.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00015.wav
reggae,reggae.00011.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00011.wav
disco,disco.00012.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00012.wav
disco,disco.00007.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00007.wav
disco,disco.00069.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00069.wav
reggae,reggae.00092.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00092.wav
hiphop,hiphop.00072.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00072.wav
reggae,reggae.00041.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00041.wav
country,country.00010.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00010.wav
pop,pop.00042.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00042.wav
country,country.00058.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00058.wav
reggae,reggae.00006.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00006.wav
country,country.00040.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00040.wav
blues,blues.00091.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00091.wav
jazz,jazz.00045.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00045.wav
metal,metal.00011.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00011.wav
pop,pop.00063.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00063.wav
rock,rock.00015.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00015.wav
pop,pop.00035.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00035.wav
rock,rock.00076.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00076.wav
blues,blues.00013.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00013.wav
jazz,jazz.00005.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00005.wav
disco,disco.00093.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00093.wav
country,country.00093.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00093.wav
classical,classical.00018.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00018.wav
hiphop,hiphop.00006.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00006.wav
jazz,jazz.00018.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00018.wav
jazz,jazz.00077.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00077.wav
country,country.00045.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00045.wav
jazz,jazz.00026.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00026.wav
reggae,reggae.00078.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00078.wav
jazz,jazz.00056.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00056.wav
blues,blues.00059.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00059.wav
blues,blues.00002.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00002.wav
blues,blues.00014.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00014.wav
rock,rock.00037.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00037.wav
metal,metal.00059.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00059.wav
pop,pop.00098.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00098.wav
rock,rock.00027.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00027.wav
blues,blues.00010.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00010.wav
reggae,reggae.00033.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00033.wav
reggae,reggae.00046.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00046.wav
country,country.00008.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00008.wav
jazz,jazz.00093.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00093.wav
rock,rock.00088.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00088.wav
jazz,jazz.00068.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00068.wav
blues,blues.00001.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00001.wav
classical,classical.00028.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00028.wav
country,country.00088.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00088.wav
metal,metal.00019.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00019.wav
blues,blues.00096.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00096.wav
blues,blues.00037.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00037.wav
pop,pop.00091.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00091.wav
hiphop,hiphop.00087.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00087.wav
pop,pop.00097.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00097.wav
country,country.00065.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00065.wav
jazz,jazz.00092.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00092.wav
metal,metal.00027.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00027.wav
reggae,reggae.00089.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00089.wav
rock,rock.00049.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00049.wav
blues,blues.00019.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00019.wav
reggae,reggae.00093.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00093.wav
jazz,jazz.00098.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00098.wav
disco,disco.00026.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00026.wav
disco,disco.00033.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00033.wav
classical,classical.00035.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00035.wav
jazz,jazz.00097.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00097.wav
classical,classical.00040.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00040.wav
country,country.00077.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00077.wav
classical,classical.00048.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00048.wav
metal,metal.00050.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00050.wav
pop,pop.00071.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00071.wav
rock,rock.00014.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00014.wav
country,country.00068.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00068.wav
disco,disco.00088.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00088.wav
metal,metal.00099.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00099.wav
pop,pop.00051.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00051.wav
country,country.00021.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00021.wav
jazz,jazz.00050.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00050.wav
blues,blues.00060.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00060.wav
jazz,jazz.00059.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00059.wav
reggae,reggae.00087.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00087.wav
pop,pop.00054.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00054.wav
hiphop,hiphop.00032.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00032.wav
blues,blues.00024.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00024.wav
hiphop,hiphop.00056.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00056.wav
pop,pop.00088.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00088.wav
disco,disco.00059.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00059.wav
country,country.00064.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00064.wav
disco,disco.00079.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00079.wav
classical,classical.00005.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00005.wav
blues,blues.00022.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00022.wav
pop,pop.00094.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00094.wav
classical,classical.00070.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00070.wav
blues,blues.00026.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00026.wav
pop,pop.00075.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00075.wav
rock,rock.00034.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00034.wav
classical,classical.00059.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00059.wav
disco,disco.00087.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00087.wav
disco,disco.00037.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00037.wav
reggae,reggae.00081.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00081.wav
pop,pop.00034.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00034.wav
metal,metal.00055.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00055.wav
blues,blues.00025.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00025.wav
disco,disco.00030.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00030.wav
reggae,reggae.00066.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00066.wav
classical,classical.00025.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00025.wav
hiphop,hiphop.00058.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00058.wav
blues,blues.00062.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00062.wav
metal,metal.00017.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00017.wav
rock,rock.00052.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00052.wav
disco,disco.00029.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00029.wav
disco,disco.00008.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00008.wav
reggae,reggae.00067.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00067.wav
disco,disco.00086.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00086.wav
pop,pop.00038.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00038.wav
hiphop,hiphop.00069.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00069.wav
country,country.00086.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00086.wav
blues,blues.00012.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00012.wav
blues,blues.00087.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00087.wav
classical,classical.00089.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00089.wav
pop,pop.00099.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00099.wav
pop,pop.00077.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00077.wav
disco,disco.00082.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00082.wav
hiphop,hiphop.00047.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00047.wav
rock,rock.00061.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00061.wav
disco,disco.00095.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00095.wav
reggae,reggae.00057.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00057.wav
blues,blues.00067.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00067.wav
country,country.00059.wav,english,country,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/country/country.00059.wav
hiphop,hiphop.00014.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00014.wav
blues,blues.00068.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00068.wav
jazz,jazz.00082.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00082.wav
blues,blues.00004.wav,english,blues,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00004.wav
rock,rock.00063.wav,english,rock,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/rock/rock.00063.wav
metal,metal.00098.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00098.wav
pop,pop.00016.wav,english,pop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/pop/pop.00016.wav
reggae,reggae.00008.wav,english,reggae,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/reggae/reggae.00008.wav
classical,classical.00017.wav,english,classical,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/classical/classical.00017.wav
disco,disco.00066.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00066.wav
metal,metal.00063.wav,english,metal,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/metal/metal.00063.wav
jazz,jazz.00036.wav,english,jazz,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/jazz/jazz.00036.wav
disco,disco.00055.wav,english,disco,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/disco/disco.00055.wav
hiphop,hiphop.00003.wav,english,hiphop,/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/hiphop/hiphop.00003.wav
